id,inventory_item_id,transaction_type,quantity_delta,balance_after,reference,notes,occurred_at,created_by,created_at
7e1bd9cf-510b-5591-9fc8-32b10c86aa34,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2517.263,216655.595,ISS-CP-FASTENER-2026-08-26,Issued to production.,2026-08-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8ebd0345-c762-5cd1-a391-11bc3c3ad56f,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2394.242,219172.858,ISS-CP-FASTENER-2026-08-25,Issued to production.,2026-08-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ca7d5a81-ef68-5466-97f1-4852dff842cc,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2017.254,221567.1,ISS-CP-FASTENER-2026-08-24,Issued to production.,2026-08-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
677f4201-7163-5268-987c-0c1dac893b8b,da29d0eb-49f6-5751-aa62-026a2fa5b685,RECEIPT,33667.3,223584.354,GRN-CP-FASTENER-2026-08-24,Goods received from Ostrava Fixings s.r.o..,2026-08-24T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
642e4589-6a58-5d4c-adad-4c9448215a26,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1995.495,189917.054,ISS-CP-FASTENER-2026-08-22,Issued to production.,2026-08-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7068365a-0ed6-5945-a378-c674d3f8dd13,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2735.241,191912.549,ISS-CP-FASTENER-2026-08-21,Issued to production.,2026-08-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bda33b99-79a5-5624-a0ea-4776e40fc973,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2044.354,194647.79,ISS-CP-FASTENER-2026-08-20,Issued to production.,2026-08-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ed563ff6-921e-517e-8fb4-af99ad1a6440,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2384.749,196692.144,ISS-CP-FASTENER-2026-08-19,Issued to production.,2026-08-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
cfce2c95-42e6-50f9-813b-da3308885239,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2579.33,199076.893,ISS-CP-FASTENER-2026-08-18,Issued to production.,2026-08-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1665ff2b-cbce-5853-bef7-15698e39dab2,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2056.99,201656.223,ISS-CP-FASTENER-2026-08-17,Issued to production.,2026-08-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
21b7b7d3-d712-5eb5-8485-b160e0be31e7,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2284.09,203713.213,ISS-CP-FASTENER-2026-08-15,Issued to production.,2026-08-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e1e2e4d5-03bf-57f1-9d42-4490d88b220a,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1997.503,205997.303,ISS-CP-FASTENER-2026-08-14,Issued to production.,2026-08-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4584dcd4-db44-5462-b9d8-3e56892c7340,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2724.415,207994.806,ISS-CP-FASTENER-2026-08-13,Issued to production.,2026-08-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5db4c98a-9ec0-54a0-8105-c250abebae7b,da29d0eb-49f6-5751-aa62-026a2fa5b685,ADJUSTMENT,281.856,210719.221,ADJ-CP-FASTENER-2026-08-13,Stock-take correction.,2026-08-13T08:00:00+00:00,d5f14249-fde0-5187-ad97-ba8997afcc3d,2026-09-06T09:02:29.920757+00:00
a3e9ae4d-ef0f-5d6f-93e4-fc0557efcf4e,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2109.283,210437.365,ISS-CP-FASTENER-2026-08-12,Issued to production.,2026-08-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e7dd3c02-78d5-5416-962c-a12644b4bbf9,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2465.093,212546.648,ISS-CP-FASTENER-2026-08-11,Issued to production.,2026-08-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b239bbd8-0a92-5074-a138-aed8d692d5a4,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2399.199,215011.741,ISS-CP-FASTENER-2026-08-10,Issued to production.,2026-08-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
35aba280-e2f0-5c33-b950-9627bdf58186,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2677.671,217410.94,ISS-CP-FASTENER-2026-08-08,Issued to production.,2026-08-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
28d54a0f-660f-53c2-9502-803cd55a5f2e,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2346.873,220088.611,ISS-CP-FASTENER-2026-08-07,Issued to production.,2026-08-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e17257a1-784e-517e-901d-04290ff734e2,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1983.05,222435.484,ISS-CP-FASTENER-2026-08-06,Issued to production.,2026-08-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
228c3618-c976-5af5-a085-28c6aba4eebc,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2427.825,224418.534,ISS-CP-FASTENER-2026-08-05,Issued to production.,2026-08-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
377da609-ea05-5442-bb70-491840408fa1,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2442.245,226846.359,ISS-CP-FASTENER-2026-08-04,Issued to production.,2026-08-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fcff2c4c-0a57-5ea2-8932-00d084e2372a,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2260.797,229288.604,ISS-CP-FASTENER-2026-08-03,Issued to production.,2026-08-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
17691d08-5111-545e-be97-afe80078696c,da29d0eb-49f6-5751-aa62-026a2fa5b685,RECEIPT,33580.501,231549.401,GRN-CP-FASTENER-2026-08-03,Goods received from Ostrava Fixings s.r.o..,2026-08-03T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
271f6d9f-6a60-5cdd-8dad-09a7bf577bad,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2171.072,197968.9,ISS-CP-FASTENER-2026-08-01,Issued to production.,2026-08-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5ec74a26-313f-5075-9cd7-bfdb5714385c,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2607.074,200139.972,ISS-CP-FASTENER-2026-07-31,Issued to production.,2026-07-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
13a42e20-e1b5-55f5-bc73-d90625f7ea55,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2415.683,202747.046,ISS-CP-FASTENER-2026-07-30,Issued to production.,2026-07-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c15bf8be-51ac-504b-b4d2-a8ae9dc7dbe1,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2502.066,205162.729,ISS-CP-FASTENER-2026-07-29,Issued to production.,2026-07-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
cd5f04aa-b3f8-5cd4-962a-78785d2d5f08,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2048.407,207664.795,ISS-CP-FASTENER-2026-07-28,Issued to production.,2026-07-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8b240260-aea4-5b39-877b-1857bc8ff1a3,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2375.319,209713.202,ISS-CP-FASTENER-2026-07-27,Issued to production.,2026-07-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0e2922fa-1369-58ce-a012-ac128bed15e8,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2816.662,212088.521,ISS-CP-FASTENER-2026-07-25,Issued to production.,2026-07-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
303915fb-4b90-55bc-8f10-4dad5442e1fa,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2388.633,214905.183,ISS-CP-FASTENER-2026-07-24,Issued to production.,2026-07-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
294a64c4-53fb-5bc5-92c3-bfcd3bc9fd21,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2200.971,217293.816,ISS-CP-FASTENER-2026-07-23,Issued to production.,2026-07-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fd765969-ae11-5fb8-9bb6-542b9d8f0c88,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2518.633,219494.787,ISS-CP-FASTENER-2026-07-22,Issued to production.,2026-07-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5ac072f6-51fa-5173-82fa-95c3120e00b6,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2349.055,222013.42,ISS-CP-FASTENER-2026-07-21,Issued to production.,2026-07-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fb24b2f5-998f-5e4c-ad5c-7c9820a54262,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2023.165,224362.475,ISS-CP-FASTENER-2026-07-20,Issued to production.,2026-07-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
afd63a46-f501-5b53-80ff-f1c533e20928,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2747.287,226385.64,ISS-CP-FASTENER-2026-07-18,Issued to production.,2026-07-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b6435b67-6fc8-524b-ac53-299694a89910,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2249.634,229132.927,ISS-CP-FASTENER-2026-07-17,Issued to production.,2026-07-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bfc9c59a-de5a-578a-87d7-b170c8f21cad,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1973.85,231382.561,ISS-CP-FASTENER-2026-07-16,Issued to production.,2026-07-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
034e66de-aaad-5b87-8d9c-1eea9bb481e9,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2430.047,233356.411,ISS-CP-FASTENER-2026-07-15,Issued to production.,2026-07-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e46677db-2bc5-5697-8585-0a78d73b4717,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2499.284,235786.458,ISS-CP-FASTENER-2026-07-14,Issued to production.,2026-07-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
da72f9d6-890e-5daf-8271-81dd3bb97aa4,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2770.045,238285.742,ISS-CP-FASTENER-2026-07-13,Issued to production.,2026-07-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6f89d306-1111-5684-bcf6-b6163a3d490b,da29d0eb-49f6-5751-aa62-026a2fa5b685,RECEIPT,36640.164,241055.787,GRN-CP-FASTENER-2026-07-13,Goods received from Ostrava Fixings s.r.o..,2026-07-13T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b20191e0-d1b9-5e05-a6b6-d2e5a894c139,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2740.207,204415.623,ISS-CP-FASTENER-2026-07-11,Issued to production.,2026-07-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e428c6e2-69eb-56a2-a1db-f6b71e35e2ec,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2211.993,207155.83,ISS-CP-FASTENER-2026-07-10,Issued to production.,2026-07-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
9fa309fe-c072-5738-9e09-19905e6324ee,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2036.183,209367.823,ISS-CP-FASTENER-2026-07-09,Issued to production.,2026-07-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b346229e-5a74-5229-83e5-9587f52ac106,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1975.617,211404.006,ISS-CP-FASTENER-2026-07-08,Issued to production.,2026-07-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bc9b764b-fb84-5c69-9046-54473e8936dd,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2650.69,213379.623,ISS-CP-FASTENER-2026-07-07,Issued to production.,2026-07-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
9c441291-cea4-5e1d-a29d-9a5dc96521d7,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1979.919,216030.313,ISS-CP-FASTENER-2026-07-06,Issued to production.,2026-07-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
92ba363e-e5e1-5a88-80a3-9ebde9f0f5a3,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2684.506,218010.232,ISS-CP-FASTENER-2026-07-04,Issued to production.,2026-07-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1e340dd1-623e-5a55-9f14-551213a5eb9f,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2487.592,220694.738,ISS-CP-FASTENER-2026-07-03,Issued to production.,2026-07-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b8044e0b-838e-5c7e-a5a1-0f3daac11397,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2333.335,223182.33,ISS-CP-FASTENER-2026-07-02,Issued to production.,2026-07-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
71e75e37-21f6-5b14-b940-1104fc566192,da29d0eb-49f6-5751-aa62-026a2fa5b685,ADJUSTMENT,-382.188,225515.665,ADJ-CP-FASTENER-2026-07-02,Stock-take correction.,2026-07-02T08:00:00+00:00,d5f14249-fde0-5187-ad97-ba8997afcc3d,2026-09-06T09:02:29.920757+00:00
e78e6e6c-6cca-5dd1-8c53-c42b46ab7829,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2708.119,225897.853,ISS-CP-FASTENER-2026-07-01,Issued to production.,2026-07-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
11b9e80d-11b4-5af5-b419-3167ca645421,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2166.973,228605.972,ISS-CP-FASTENER-2026-06-30,Issued to production.,2026-06-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
019e56ce-db08-531f-8bb4-7b9bab110dbb,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2603.314,230772.945,ISS-CP-FASTENER-2026-06-29,Issued to production.,2026-06-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8d59a7a6-5547-5e47-a9fa-d4cf606a6c3c,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2193.545,233376.259,ISS-CP-FASTENER-2026-06-27,Issued to production.,2026-06-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
05ceb854-700e-5167-82ae-7c4a9a0c45fd,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2179.122,235569.804,ISS-CP-FASTENER-2026-06-26,Issued to production.,2026-06-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
df6fde68-eee5-5695-bf66-90bf52696927,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2570.094,237748.926,ISS-CP-FASTENER-2026-06-25,Issued to production.,2026-06-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
aea8b484-b837-5c26-a570-fe24a7b502e3,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2736.765,240319.02,ISS-CP-FASTENER-2026-06-24,Issued to production.,2026-06-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
30302e90-6e75-5fa6-bcb3-b44990dbd2c9,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2643.233,243055.785,ISS-CP-FASTENER-2026-06-23,Issued to production.,2026-06-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bd7ff638-f739-50b2-874e-02506508061e,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2026.784,245699.018,ISS-CP-FASTENER-2026-06-22,Issued to production.,2026-06-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c56dbe08-c4f5-51af-b08b-47a2567698c7,da29d0eb-49f6-5751-aa62-026a2fa5b685,RECEIPT,36736.43,247725.802,GRN-CP-FASTENER-2026-06-22,Goods received from Ostrava Fixings s.r.o..,2026-06-22T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bbb42e56-6a00-5477-8802-33bd37131c29,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2626.339,210989.372,ISS-CP-FASTENER-2026-06-20,Issued to production.,2026-06-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
be94df61-5150-57bc-a24b-1962d54dba92,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2815.036,213615.711,ISS-CP-FASTENER-2026-06-19,Issued to production.,2026-06-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8dc2748e-153d-54ea-9ffd-db0b4cc4f374,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2028.327,216430.747,ISS-CP-FASTENER-2026-06-18,Issued to production.,2026-06-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5655921f-9ea6-5a34-9f79-dad23120afd1,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2475.746,218459.074,ISS-CP-FASTENER-2026-06-17,Issued to production.,2026-06-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
eea2a5d4-9da5-5309-96bb-c0352e133906,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2063.188,220934.82,ISS-CP-FASTENER-2026-06-16,Issued to production.,2026-06-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4352e221-0570-55e0-99cc-220cec516459,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2473.792,222998.008,ISS-CP-FASTENER-2026-06-15,Issued to production.,2026-06-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
031091da-dcd5-5971-af76-fc770dc498bb,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2271.02,225471.8,ISS-CP-FASTENER-2026-06-13,Issued to production.,2026-06-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b5646d3f-57fb-5ff3-9d0f-bc759d261d97,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2337.313,227742.82,ISS-CP-FASTENER-2026-06-12,Issued to production.,2026-06-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7c4e79b7-a610-5b0a-be9b-a02e5b8a0110,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2360.157,230080.133,ISS-CP-FASTENER-2026-06-11,Issued to production.,2026-06-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
01d60bcb-e26d-5c1f-aedc-8b5f3bc15a2a,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2730.983,232440.29,ISS-CP-FASTENER-2026-06-10,Issued to production.,2026-06-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
12f13ca5-3112-5386-9e73-ef07b5a4d083,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2012.826,235171.273,ISS-CP-FASTENER-2026-06-09,Issued to production.,2026-06-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
f9ff84a4-b637-5dbd-83b0-476e163cbec2,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-46.036,310.0,ISS-CS-LUBRICANT-2026-09-05,Issued to production.,2026-09-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0f62bb32-0c19-5b00-991a-e3b7d6a6add8,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-47.766,356.036,ISS-CS-LUBRICANT-2026-09-04,Issued to production.,2026-09-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d2be7cf9-c8e4-5b1d-8e74-f28c718703dd,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-54.536,403.802,ISS-CS-LUBRICANT-2026-09-03,Issued to production.,2026-09-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
cb10eb21-85b2-58ce-9674-6a8cf2925462,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-47.432,458.338,ISS-CS-LUBRICANT-2026-09-02,Issued to production.,2026-09-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b6d1a73e-9a02-537a-ae9e-b845b0610298,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-46.71,505.77,ISS-CS-LUBRICANT-2026-09-01,Issued to production.,2026-09-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
74ce6ea9-92a4-5ad2-b62c-a9cc6a3a6887,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-54.183,552.48,ISS-CS-LUBRICANT-2026-08-31,Issued to production.,2026-08-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0adab436-aa4f-57bb-b06a-7332a6313bdf,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-49.255,606.663,ISS-CS-LUBRICANT-2026-08-29,Issued to production.,2026-08-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
117bf3f4-6e40-5fec-bd9f-e61bfeeb9c49,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-45.793,655.918,ISS-CS-LUBRICANT-2026-08-28,Issued to production.,2026-08-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6245f561-66ba-5fa1-ae48-3103c93dd684,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-40.266,701.711,ISS-CS-LUBRICANT-2026-08-27,Issued to production.,2026-08-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
44cfd020-8fc5-5880-9d0a-7db29aa790b2,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-49.961,741.977,ISS-CS-LUBRICANT-2026-08-26,Issued to production.,2026-08-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
360f3b32-6fef-5909-acb0-2adbeb8fe2bc,b5d65a82-db38-5c4d-89b7-4407049c8cb8,ISSUE,-45.208,791.938,ISS-CS-LUBRICANT-2026-08-25,Issued to production.,2026-08-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
